author,text,source,date,url
verónicamc,"[QUOTE=muler;5553165]Hola a todos :Primero decir que me perdoneis  por mis faltas de ortografia, cuando quiero decir algo a margalet lo hace mi hi jo. Veronicamc yo tambien fui a grupo poligrinica dr HARTMANN, me dijo que fuese a ver al dr RICARDO CUELLAR GUTIERREZ   de quiron san sebastian porque en su opinion me tenian que poner una protesis de superficie o quiron de madrid del dr RAFAEL CARNOSA SEVILLANO estos dos medicos son  especialistas de ortopedia. Contacte con la clinica tres torres  ERIC MARGALET que me dijo que tenia un choque femoro acetabulat tipo pincer con una sola radio grafia  y eso que tenia RM pero ni la vio. En ibiza el medico de la seguridad que me esta llevando es MIGUEL PASTOR  de formentera que no esta muy combencido de la artroscopia sea la solucion , yo lo unico que se es que me duele  la cadera y la rodilla . Estoi muy comfuso[/QUOTE",elatleta.com,17/11/2011,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page88
luismi16,"Por cierto, para los que estais yendo al fisio, los tratamientos que os están haciendo los ha decidido vuestro fisio, u os los va indicando el fisio de Margalet (o el propio Margalet) para que se los digais vosotros a vuestro fisio?",elatleta.com,25/11/2011,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page89
MONCHO1,"Hola chicos, PedroRoldan a mi me paso algo parecido pues a Margalet tampoco lo pude ver después de la operación, él me opero bien pronto por la mañana pero tenía alguna operación más y consulta, me paso a ver la Dra Vallejo y me lo explico todo muy bien pero como es lógico me hubiera gustado verlo a él. Tuvistes que haber puesto un queja o reclamación para que una situación así no vuelva a ocurrir, no se puede jugar con nuestra salud por una simple inyección de heparina que no cuesta na y por cierto la mala imagen de racanos que da la Clinica pues me imagino que esa enfermera seguirá unas órdenes estrictas de sus superiores, por lo menos cuando puedas se lo comentas a Eric para que haga lo necesario para que eso no les pase a otros. Espero que tengais una buena recuperación.",elatleta.com,07/12/2011,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page90
Jardón,"Hola choquer@s, veo que comienza a extenderse el tema bilateral, que pena que yo no lo puede hacer así en mi momento, pero no me quejo, los resultados han sido  fantasticos de todos modos, cosa que como bien decís se debe al Dr. Margalet y su equipo, que sigan ahí dando guerra durante muchos años más y tan bien como     hasta ahora.",elatleta.com,17/01/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page94
runner.end,"Hola a tod@s. Muchas gracias Pedro Roldán por interesarte por mi operación. Según el doctor fue todo muy bien, según yo, tendrá que pasar algún tiempo para confirmarlo. Impresiones: la operación fue un poco peor de lo que creía, pues te la  venden como minima inervención, al día siguiente para casa, pero no es del todo así: 1. en ayunas más de seis horas, nada de agua tampoco, luego se puede alargar un poco más, y cuando sales de la intervención no te apetece comer nada, por tanto tenemos un día sin probar bocado, eso sí, el suero en la muñeca no te lo quitan hasta la mañana siguiente; 2. te sacan un poquito de sangre para los factores de crecimiento; 3. anestesia general, más los calmantes para después de la cirugía, estás grogui desde que te operas hasta que pasan unas 8 horas más o menos,4. heparina y curas, el pinchazito en la barrigua durante 30 días, y curas a diario, hasta que te quites los puntos, con lo que pega el esparadrapo, da un gusto...Luego en casa no puedes hacer nada, lo sabes, pero hasta que te ves con las muletas y sin poder coger nada, con problemas para ducharte en bañera, para vestirte,...no te imaginas lo impotente que te ves para todo. Bueno, yo al Dr. Margalet lo vi un minuto antes de la anestesia y muy bien, pero me hubiera gustado hablar un poco con él. Mucho ánimo para todos y saludos, en especial para Pedro Roldán.",elatleta.com,28/01/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page96
teoenrique,Hay alguien que se haya operado con la tecnica de margalet mediante la Seguridad Social?,elatleta.com,30/01/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page96
POLIDORI,"Pues me he decidido a ir a ver al Dr. Margalet ante tanta duda que tengo. Espero saber de una vez si es la cadera, si es la espalda, si son ambas cosas...",elatleta.com,02/02/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page96
MONCHO1,"Hola Ana y a los demás compis, yo hace tiempo que no escribo pero sigo todos vuestras intervenciones. Tenía prevista intervención de la otra cadera para el día 5de marzo con Margalet, tenía todas las pruebas preparadas, billetes comprados, todo preparado y voy a Caser para la autorización de la cadera y me quedo blanco cuando me dicen que no la autorizan puesto que la clinica Tres Torres y Margalet no están con Caser Mugeju, me dio un vuelco el corazón, mucho meses esperando y ahora nada, lo he hablado con ERic pero veo que no hay solución pero voy a ir a su consulta para que me vuelva a revisar las caderas e intentar encontrar la solución pero lo veo complicado, como solución solo que queda esperar otro año para cambiarme a Sanitas y que solo me cubra la clinica, un buen rollo y la lesión sigue y sigue, estoy saturado y no veo la solución, si fuera rico tendría claro que hacer pero no lo soy.",elatleta.com,09/02/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page97
MONCHO1,"Hola Sergi, tengo interés por tu intervención con la técnica de Ribas, al día siguiente te dieron el alta?, mucho tiempo de recuperación? cuanto duro la operación? dolor? etc, todo esto te lo pregunto pues aunque estoy operado con Margalet de una cadera pero de la otra creo que me voy a quedar tirado así que estoy empezando a barajar otras opciones, por Junio del año pasado Ribas estuvo enseñando su técnica a varios traumas de la USP Marbella así no pienso quedarme de brazos cruzados e intentar que alguno trauma me arregle la que me queda.",elatleta.com,10/02/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page97
aana,"La gente habla bien de la técnica Ribas, pero puestos a preferir por intervenciones menos invasivas, parece que los mejores son Margalet y Tey. Piénsatelo mucho, que estás a tiempo. En Alicante tienes a Jesús Mas, pero no todo el mundo está contento con su intervención. ",elatleta.com,22/02/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page99
Jardón,"Totalmente de acuerdo con aana, más economico y cita mas rápida segurisimo. como profe. yo particularmente prefiero a Margalet por el trato, cercania, profesionalidad, etc. pero quien decide eres tu.",elatleta.com,07/03/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page101
POLIDORI,"Bueno, Margalet son 200 € de primera visita y 120 las siguientes. No sé lo que valdrá el otro. Eso sí, por todo lo que no es precio, yo tb lo recomiendo.",elatleta.com,07/03/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page101
-jony-,¿alguien aparte de los pacientes del dr margalet a sido operado de las dos caderas a la vez?,elatleta.com,21/03/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page104
MONCHO1,"Hola chicos, después de leer a Polidori puede ser que esos ruidos o chasquidos que tengo que no se me han ido después de la operación es por la mala posición de la pelvis, he visto la radiografía de la cadera antes y después de la artrospia  y se ve claramente el resultado y la diferencia, pero esos chasquidos siguen y siguen y me tienen más que preocupado, no tengo dolor pero como es normal pienso que hay algo que no marcha bien y que puede que me este dañando, Margalet me dijo que podía ser el psoas y que había que esperar al año, pero es que ya voy a cumplir un año y en muchas posiciones no paran de hacer ese dichoso ""clak"". ",elatleta.com,28/03/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page104
ELRATON,"Buenas a todos, llevo un tiempo leyéndoos y casi ya sois de la familia. Os cuento mi historia: llevo corriendo unos 35 años y jugando a fútbol estuve unos 25 años, últimamente me encontraba con molestias, pero ya desde hace un año me miré, y tras ver a dos traumatólogos, los dos coincidieron que tenía artrosis en ambas caderas, y con el tiempo que tenía que poner una prótesis. Después estuve mirando remedios y gimnasia y di con vuestro foro y le mando un correo a Margalet con mi radiografía y me comenta que tengo el famoso choque bipolar y que probablemente pueda ser operada. Pero leyéndoos y viendo varios de los problemas que tenéis, me da bastante miedo el operarme, ya que no tengo garantías de quedarme bien, la recuperación es lenta, tengo ya 50 años, puedo realizar bici de montaña y andar una o dos horas por terreno llano sin molestias y que realmente igual me quedo peor de lo que estoy. De movilidad no estoy por ahora mal, aunque yo creo que cada vez tengo más problemas en la ingle. Además, me fastidia operarme, si no tengo unas garantías de algunos años, porque pagar una pasta para luego tener que ponerme la prótesis…",elatleta.com,28/03/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page104
MONCHO1,"Hola chicos, Breakpoint bienvenido al foro y espero que pronto estes recuperado, yo me opere con Margalet y a tus preguntas te respondo lo siguiente:",elatleta.com,16/04/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page105
ELRATON,"Buenas cuadrilla, deciros que la semana pasada estuve con Margalet y me comentó lo que ya sabía por los correos, que tenía choque femoro acetabular en las dos caderas, la movilidad bastante buena y que me operara solamente de la cadera que me dolía. Que me quedaría  bien, que era una decisión mía, pero que tenía que valorar si en la actualidad estas dolencias me impiden en mi vida normal y es una pequeña lastra que llevo. Entonces, creo que estoy con más dudas de las que llevaba, como os pasará u os habrá pasado a muchos de vosotros. Actualmente puedo hacer bici y andar deprisa durante una hora o dos por caminos más o menos llanos, ¿cómo estaré después de la operación?     ¿Me tendré que operar luego de la otra cadera? ¿Me tendré que poner pronto prótesis? ",elatleta.com,19/04/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page105
ELRATON,"Hola Jose2012, a mí en la seguridad social me decían que tenía artrosis a secas, en ningún caso me dijeron lo del choque. Si quierres una mejor opinión mándale un correo a Margalet que te dirá claramente lo que tienes y si es operable o no.",elatleta.com,21/04/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page105
Jardón,"Hola a tod@s aunque no escriba sigo por aquí rondando, veo que hay muchas incorporaciones y que otros han dejado ya él tema. Te comento Jose 2012, Margalet trabaja con alguna mutua, pero no se decirte cuales, su secretaria te puede informar mejor que nosotros. Por otro lado yo no me arrepiento para nada de haberme gastado sobre 10000E en cada una de mis caderas ya que yo las operé por separado debido a que una de ellas estaba fatal, fatal. Actualmente al intervenir las dos a la      vez no sé el importe, pero ya me informaré. También le doy la razón a Patri, yo no me esperaría, pediría dinero al banco o a quien sea, pero el problema no va a ir a   mejor, y no se sabe como va a avanzar de rápido y por supuesto la recuperación será mucho más dura, no quiero decir con ello que sea muy dura, sino más bien es   cuestión de constancia diaria.",elatleta.com,24/04/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page106
ELRATON,"Ya  Margalet me da cita pronto para mayo si quiero operarme, pero todavía sigo dudoso. Quisiera que alguna persona que operaron de choque hace uno-dos-tres-cuatros años, comentara que tal va. Muy pocos he oído comentar que están al 80-100% de su rendimiento y que vuelven a estar como antes de operarse y hacen vida deportiva como anteriormente. Me gustaría que si están por ahí leyéndonos, nos dieran consejos y ánimos.",elatleta.com,02/05/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page106
JOSE2012,Hoy Margalet operaba a Javiki de las dos caderas. Espero que todo haya ido bien.,elatleta.com,03/05/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page106
runner.end,"Hola a todos. Hace dos días que vine de la revisión de los 3 meses con E. Margalet y me vió muy bien (tono muscular y movilización de la cadera operada). La rehabilitación en esta operación es fundamental y también continuarla aunque estemos bien, por lo menos estiramientos y el tono muscular de las piernas/cintura. A mí me dijo que no intentase aún carrera por lo menos hasta que pasen unos 2 meses más (mi caso era un poco extremo, porque tenía el cartílago desgastado), sí puedo hacer elíptica, bici, natación y nada de deportes de impacto. Hacer vida normal, y por si acaso me estoy haciendo en la misma clínica, el día de la revisión, un estudio biomecánico de la pisada, ya que tengo una pequeña dismetría (como todos) de 7 a 8 mm en el pie derecho, y creo que necesito una plantilla. Cogeo un poquito, pero no tengo dolor, solo alguna molestia o algún pinchazito, cuando fuerzo (andando o subiendo escaleras, o algún tiempo de pie sin moverme). Por cierto en Andalucía hay mejores traumas que el Dr. Ríos Luna, me quería poner prótesis de superficie directamente..., te aconsejaría USP de Marbella (un trauma que opera con la técnica de Manel Ribas), todo en internet. Seguiré visitando la página y si alguien quiere cualquier consulta estoy a vuestra disposición. Ánimo a todos/as.",elatleta.com,10/05/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page107
runner.end,"Hola DRSLUMP. Bueno como siempre se dice y es cierto, cada caso es diferente, edad, tono muscular, deporte que hayas prácticado, y el desgaste del cartílago que tengas. Para que te hagas una idea, el Dr. Margalet me dijo este Martes 8/5 que yo tenía grado tönnis 2 para 3, o sea, no sé los milímetros que me quedarán de cartílago, pero lo claro es que me operé demasiado tarde, aún así puede que me libre de la prótesis. Bici puedes hacer desde la primera semana de operado (estática, claro está), y subes en tiempo y a partir de la 6ª u 8ª semana podrías salir a la calle con cuidado, llaneando y poca distancia, a partir de los 3 meses prácticamente lo que quieras (aunque yo no me haría recorridos muy heavis aún), a partir de las 10 semanas puedes hacer elíptica, poco a poco incrementando el tiempo, otro, natación, yo ya estoy nadando 1 hora aproximadamente, y al principio me daba miedo hacer el virage americano (la vuelta e impulso en la pared de la piscina) pero ya, desde esta semana y tras consultar, sin problemas, casi adelantando a alguno que otro que veía cuando estaba en la piscina pequeña, y gimnasio, (pesas) siempre que no tengas mucho peso de pie, a partir de los 2 meses más o menos, ya con los fisios aprendes un montón de ejercicios. Por tanto, fuerte desde las 10 semanas ó los 3 meses para ser más conservador. Un saludo y ánimo a todos. (Cartílago sólo tienes uno en cada cadera y hasta ahora no hacen implantes, ni se regenera, puede que en poco tiempo sí, pero cuidadín con el tema).",elatleta.com,11/05/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page107
titoeu,"Buenas asturias, pocos son los médicos que operan dos caderas a la vez, Margalet y pocos más....yo en concreto voy una a una....",elatleta.com,30/05/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page109
juanjodp,"Buenas noches a todos, hace ya un tiempo que no escribo en el foro. Tengo choque mixto en ambas caderas y el año pasado estuve con Cárdenas y Margalet con el fin de operarme. Aún no lo he hecho pero estoy pensando en operarme una este año, alguna persona con una experiencia reciente con Margalet, operación, recuperación, plazos de recuperación, baja laboral estimada necesaria...Muchas Gracias",elatleta.com,05/06/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page110
juanjodp,"Hola, respecto a lo que comentas, yo intenté operarme el año pasado con DKV que es el seguro que sigo manteniendo, cumpliendo el plazo de carencia que para operaciones suele ser de 6 meses y NO te cubren la operación de choque ya que alegan que se trata de un defecto congénito, no lo entiendo pero es así, no vale la pena operarse por seguro. Mira a ver en tu comunidad si tienen experiencia en la seguridad social con este tipo de operaciones, porque si no es así te aconsejo o bien el grupo de Dexeus o Margalet en Barcelona y Villamor en Madrid tambien tiene buenas referencias. Mucha suerte",elatleta.com,05/06/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page110
Kikelin,"Hola buenos dias, tengo 30 años, soy profes de Edu Física. Llevo unos dias leyendo todo aquello que escribiis y la verdad que me alegra vetr a gente tan positiva como vosotros porque yo siempre lo he sido y ahora me encuentro super bajo de moral. Os voy a contar mi historia. A los 13 años me operaron de una epifiolisis de cadera izquierda en la cual me insertaron dos tornillos de titanio, a los dos años me volvieron a intervenir de nuevo para retirarmelos con la sorpresa de que sólo me pudieron extraer uno. El traumatologo me dijo que no pasaba naday que podía hacer vida normal. Desde entonces mi cadera no ha sido la misma, aunque no me ha impedido hacer vida normal, correr, saltar. MTB... Hasta hace 8 meses que después de hacer una vuelta popular empecé con fuertes dolores en la ingle y en el lateral de la misma que me limitaban. Acudí enseguida a mi trauma y me dijo que estuviese un mes de reposo con uletas y luego poco a poco a reestableciese de nuevo mi actividad normal pero de manera progresiva y con un poco más de cautela ya que en las radiografias se veía que había un desgaste de cartílago y que dentro de lo posible evitase deportes de impacto como correr, saltar, pero que bicicleta de montaña que es lo q más me gusta podía hacer sin ningun tipo de problema. A todo esto llevo tomando Glufan desde hace 6 años y ahora lo estoy combinando con colágeno y magnesio. Al mes decido a ponerme en marcha dejándo de lado la carrera y haciendo solo bicicleta de montaña. Las molestías y dolores eran menores pero no cesaban, por lo que en marzo vuelvo a visitar a mi médico para que me valore de nuevo. El la radiografía que me hizo de nuevo aparece de nuevo el mismo desgaste y por salir de dudas me pide un rastreo óseo ya que una resonancia no podían hacerme puesto que con un tornillo no es víable. A las 3 semanas me dan los resultados y diagnostícan una coxartrosis en la cadera izquierda y además choque femoroacetabular en ambas caderas. presentándo sintomatoligía sólo la más afectada, puesto que la sana no me molesta. Yo lo de la artrosis lo intuía pero me quedé de piedra cuando me dijeron que la sana también estaba afectada por lo del choque. Acto seguido el médico me comunica que hay una nueva técnica que puede frenar esta artrosis y solucionar el choque. Por lo que me deriva al especialista que la practica en valencia. Yo la verdad que estoy hecho un lío porque oyes tantas cosas q... que si a unos les ha salido bien, a otros que estan peor q estaban... Va visitarme el doctor Carlos Juando Amores de Valencia pero así como he visto a gente que habla muy bien del Doctor Margalet no he visto ningun comentario del Doctor Juando. Os agradeceria que si alguien conoce a alguien que haya sido operado por este doctor o él mismo me pudiese orientar. Muchas gracias!!!",elatleta.com,07/06/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page110
asturias05,"Hola, bueno yo ya escribí una vez cuando me diagnosticaron este problema y encontré el foro, que la verda es muy útil. Comentar que el día 26 de junio yo también me opero de bilateral, será en la clínica asturias, y la operación la realizará eric margalet ( que se desplaza a oviedo a realizar otra...así aprovecho yo),y también estará en la operación javier nuñez, que según tengo entendido,también sabe de que va esto, aunque no sea tan conocido como eric. La recuperación y las revisiones las haré con javier nuñez, así me ahorro el tener que ir hasta barcelona..ya comentaré como me fué y demás...un saludo!!",elatleta.com,12/06/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page111
alfvelmar,"Hola Asturias05, estoy muy interesado en saber como conseguiste que te venga a operar Margalet a Asturias, que es por la Seguridad Social o por seguro privado?.",elatleta.com,12/06/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page111
Jardón,"Hola gentes, "" que raro no?"" más gente nueva por aquí. Bueno ayer ha sido un día muy productivo, Eric Margalet ha venido a Asturias a operar a asturiano05 y otro chico, he ido a visitarles y la verdad es que todo estaba bien, ambos bilaterales, hoy se irán para casita, mucho ánimo chavales que pronto estaréis rulando por ahí.",elatleta.com,27/06/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page113
aana,Yo creo que Eric Margalet ha ido a Mallorca a operar. Echale un vistazo en su pag web. Allí también tienes su correo y puedes exponerle tu caso. ,elatleta.com,28/06/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page113
241,"hola compañeros, aqui andamos entre la cama, sofa y ejercicios, la cadera derecha me da mas problemas ligero dolor al estar sentado y andndo molestias por el gluteo e ingle. Bueno paciencia y despacito cada hora ando diez minutos y realizo  los ejerciciios en la cama y diez minutos de estatica al día, me esperare otra semana para la piscina, para los bilaterales, cuando dejasteis las muletas, las pautas que me han enviado es para una sola muleta, le escribire a margalet a ver que me dice. Por desgracia no tuve la oportunidad de hablar con jordi el fisio, ya que me operaron en viernes y subi a la habitación sobre las 14 horas, bueno gente un saludo a todos .",elatleta.com,29/06/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page113
Rosa73,"Hola Aana! Voy a ver si puedo consultar en la Dexeus, pero esperaré a ver que me dice el próximo martes que tengo visita. En cuanto Eric Margalet por lo que he leido por aquí es una máquina, creo que le mandaré un correo si consigo descifrar el informe de la artroscopia, o esperaré a hablar con Alba y luego le escribo. Por cierto, ¿nadie conoce a Onofre Alba? Me quedaría tan tranquila alguien me dijera que es bueno... Un beso!",elatleta.com,29/06/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page113
241,"hola asturias05, a mi me opero Margalet el día 15, y sí me dijeron que la primera semana bice diez minutos, al principio solo hacía tres o cinco según me encontraba, la verdad que me costaba levantar los pies del suelo, pero solo los dos primeros días, despues poco a poco los iba levantando mas, mientras andaba como un caballo levantando los pies hacía arriba, me opere en Bcn.",elatleta.com,29/06/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page114
asturias05,"hola belas, yo tengo 26 años, me operé de las 2 caderas el martes,hace 4 dias nada más...estube una noche nada más en el hospital, me operaron x la mañn y al dia siguiente x la mañn en casa, salí apoyando los 2 pies con muletas, no puedes levantar mucho los pies pero para avanzar suficiente. Yo la operación la hice x privado ya que  no tenia seguro ni nada...y el seguro no te lo puedes hacer desde que ya tienes un problema diagnosticado claro...me operó margalet que vino a asturias a operar a otro chico y entonces aproveché yo. De donde eres? No te preocupes y estate tranquilo, eso sí te recomendaria k te operaras...",elatleta.com,30/06/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page114
aana,"teoenrique, aprovecha que Eric Margalet se comunica contigo por e-mail para que te resuelva todas tus dudas, que veo que estás bastante agobiado.",elatleta.com,12/07/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page115
MONCHO1,"Hola Ana, pues tendrás que arreglar ese desequilibro, a ver que solución te dan pero seguro que puedes hacer otros deportes  sin impacto que te pueden venir mejor como son la natación y la bici, yo también sigo lesionado de la izquierda que esta operada pues las cosas que noto en la cadera no son normales, será la artrosis pero algo más supongo, la próxima que vea a Margalet y si me estado después de la operación me lo permite le insistire sobre los crujidos y para que me manda una tac 3D.",elatleta.com,12/08/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page117
aana,"Está claro que Eric Margalet es de lo mejorcito como cirujano del choque, pero debería omitir cuando vas a consulta que nos recuperamos en tres meses,  (en mi caso, que en tres meses ya estaba corriendo), porque ésto no es cierto o al menos no para muchos y tendría que avisarlo, porque como bien dice en el vídeo, nos ponemos en sus manos después de haber peregrinado por muchos profesionales de distintas ramas y una vez que damos con un diagnóstico fiable y con una operación y un post operatorio tan perfecto, podría avisar  que la recuperación total puede ser hasta en un año (o dos) y no en unos meses. Vaya, que no le hace falta exagerar.",elatleta.com,14/08/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page117
aana,"Cuando fuí a consulta a Bcn con Margalet me dijo que mi cía me cubría la operación y tenía que pagarle honorarios. No lo pensé mucho y me operé en seguida, tenía prisa por salir ya de este infierno, y ya ves, todavía sigo.",elatleta.com,25/08/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page118
garrofer,"Hola a todos, soy nuevo en este foro. Gracias a todos por compartir vuestras experiencias, os leo desde hace un año más o menos. Mi caso: tengo cuarenta y pocos años. Empecé con molestias en inicio 2009, en una primera rx se aprecia leve choque en ambas caderas. 2 médicos ya me aconsejan la prótesis. Mucha fisio y ejercicios por el camino, y resignación, hasta dar con Margalet y Vallejo. Me animan a operarme. Lo pintan muy bien, por lo tanto me opero de las dos caderas a la vez en dic2011 con Margalet de choque bilateral con sutura de ambos labrum. El panorama ahora mismo a los 10 meses es frustrante total: no he mejorado nada, tengo muchos más dolores y limitaciones que antes y me replanteo muchas cosas. Me duele prácticamente todo: rodillas, caderas, lumbares. No son meras molestias, son dolores de verdad. Y he hecho todo lo que me dicen: bici estática, piscina, estiramientos, fisio, osteopatía, terapia con tens, magnetoterapia, etc. No le echo la culpa a nadie, pero... ¿alguien está más o menos en mi situación?. Un saludo a todos y mucho ánimo. Gracias.",elatleta.com,12/09/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page120
MONCHO1,"Hola Jiba y demás compis, he visto tu informe del tac y puestos a comparar os voy a dejar el mio de las dos caderas que me han hecho esta misma semana, me he quedado un poco helado pues pensaba que no estaba tan mal e incluso creía que la cadera derecha no tenía artrosis pero el tac dice que sí, por cierto yo operado por artroscopia de la izquierda con Margalet y pendiente desde ya hace mucho tiempo de la operación de la derecha. Saludos y ánimos",elatleta.com,21/09/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page123
MONCHO1,"Al curso dirigido por Margalet además de los profesores que salen en el enlace pdf que he colgado, van también otros 70 cirujanos de este y otros paises, sino me equivoco, seguramente muchos de los que ya conocemos y hablamos en este foro también estarán de alumnos. Que aprendan bien unos de otros y nos arreglen los huesos de una puñe..era vez.",elatleta.com,21/09/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page123
raul medina,se me olvidaba me vuelve a operar eric margalet,elatleta.com,22/09/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page123
maruchy,"Hola a todos,gracias por los ánimos, lo de inquieta es poco.Yo estaba animadisima , hasta que leí este foro, jaja, debería de ser al revés ya que vosotros hacéis todo lo que podéis  para dar ánimos, pero la realidad es la que hay, y Margalet ya me dijo que en medicina 2mas 2 no son cuatro, pero que era muy sencillo y que iba a mejorar mucho, cosa que seguro que os contaron a todos los que no quedasteis tan bien. De todas formas tendré que coger ánimo , ya que todavía (salvo que me vaya muy mal )tengo que operar la derecha también, que por cierto veo que aquí hay mucho operado bilateral, y sin embargo yo se lo propuse y no me lo recomendó,aludiendo que la recuperación era mucho más complicada y no daba tan buenos resultados.",elatleta.com,26/09/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page124
POXPOLO,"Gerard Martnez. Soy de Guipúzcoa y todo lo que he tratado con Margalet, ha sido por correo electrónico y enviándole mi resonancia por correo ordinario, por cierto, el Dr.Margalet un tío super amable y atento. Médicos me han atendido 3 diferentes!! 2 coincidieron en diagnosticarme pubalgia y Margalet fué el que me puso en antecedente del choque fémoro acetabular... ese es el dilema, ¿quién acierta??",elatleta.com,09/10/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page126
aana,Eric Margalet sabe mucho de caderas e interpreta muy bien las radiografías y rm. A mí me lo demostró. Dudo que se equivoque en eso.,elatleta.com,17/10/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page128
maruchy,"Hola a todos, recién llegada a casa , me operé con el doctor Margalet el Lunes 15 de choque ya que , como ya conté tenía dolores al caminar y demás.",elatleta.com,17/10/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page128
gasparana,"Hola. Soy nuevo en este foro y sí, tengo un choque femoroacetabular en la cadera derecha. Soy de Madrid y he ido a ver al doctor Villamor y muy bien salvo.......el precio de la operación,demasiado cara para mí. Así que no sé qué hacer,soy de Sanitas y claro me interesaría algún médico que trabajará con ella. He estado echando un vistazo a este foro y he llamado por teléfono a la clínica del Dr Margalet y aunque él no trabaja con Sanitas  sí lo hace su colaboradora Beatriz Vallejo. Querría saber si alguien tiene referencias respecto de la Dra Vallejo y si conocéis un médico con experiencia en esta dolencia en Madrid que trabaje en Sanitas que pudiera operarme. ",elatleta.com,22/10/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page129
aana,A mí me operó Eric Margalet en Bcn. Dentro de su equipo estaba Beatriz Vallejo. ,elatleta.com,22/10/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page129
